20160211141552 CRAWL RESUMED - Running
           timestamp  discovered      queued   downloaded       doc/s(avg)  KB/s(avg)   dl-failures   busy-thread   mem-use-KB  heap-size-KB   congestion   max-depth   avg-depth
2016-02-12T16:10:37Z       60332       38343        21992          0(0.24)      0(18)             1             0        54809         63828            1       37793       19171
2016-02-12T16:10:57Z       60332       38343        21992          0(0.24)      0(18)             1             0        54932         63828            1       37793       19171
2016-02-12T16:11:17Z       60332       38343        21992          0(0.24)      0(18)             1             0        55050         63828            1       37793       19171
2016-02-12T16:11:37Z       60332       38343        21992          0(0.24)      0(18)             1             0        55151         63828            1       37793       19171
2016-02-12T16:11:57Z       60332       38343        21992          0(0.24)      0(18)             1             0        55221         63828            1       37793       19171
2016-02-12T16:12:17Z       60332       38343        21992          0(0.24)      0(18)             1             0        55314         63828            1       37793       19171
2016-02-12T16:12:37Z       60332       38343        21992          0(0.24)      0(18)             1             1        55491         63828            1       37793       19171
2016-02-12T16:12:57Z       60332       38343        21992          0(0.24)      0(18)             1             0        55662         63828            1       37793       19171
2016-02-12T16:13:17Z       60332       38343        21992          0(0.24)      0(18)             1             0        55705         63828            1       37793       19171
2016-02-12T16:13:37Z       60332       38343        21992          0(0.24)      0(18)             1             0        55798         63828            1       37793       19171
2016-02-12T16:13:57Z       60332       38343        21992          0(0.24)      0(18)             1             0        55932         63828            1       37793       19171
2016-02-12T16:14:17Z       60332       38343        21992          0(0.24)      0(18)             1             0        56035         63828            1       37793       19171
2016-02-12T16:14:37Z       60332       38343        21992          0(0.24)      0(18)             1             0        56155         63828            1       37793       19171
2016-02-12T16:14:57Z       60332       38343        21992          0(0.24)      0(18)             1             0        56252         63828            1       37793       19171
2016-02-12T16:15:17Z       60332       38343        21992          0(0.24)      0(18)             1             0        56380         63828            1       37793       19171
2016-02-12T16:15:37Z       60332       38343        21992          0(0.23)      0(18)             1             0        56466         63828            1       37793       19171
2016-02-12T16:15:57Z       60332       38343        21992          0(0.23)      0(18)             1             0        56567         63828            1       37793       19171
2016-02-12T16:16:17Z       60332       38343        21992          0(0.23)      0(18)             1             0        56615         63828            1       37793       19171
2016-02-12T16:16:37Z       60332       38343        21992          0(0.23)      0(18)             1             0        56705         63828            1       37793       19171
2016-02-12T16:16:57Z       60332       38343        21992          0(0.23)      0(18)             1             0        56797         63828            1       37793       19171
2016-02-12T16:17:17Z       60332       38343        21992          0(0.23)      0(18)             1             0        56954         63828            1       37793       19171
2016-02-12T16:17:37Z       60332       38343        21992          0(0.23)      0(18)             1             0        57032         63828            1       37793       19171
2016-02-12T16:17:57Z       60332       38343        21992          0(0.23)      0(18)             1             0        57156         63828            1       37793       19171
2016-02-12T16:18:17Z       60332       38343        21992          0(0.23)      0(18)             1             0        57238         63828            1       37793       19171
2016-02-12T16:18:37Z       60332       38343        21992          0(0.23)      0(18)             1             0        57349         63828            1       37793       19171
2016-02-12T16:18:57Z       60332       38343        21992          0(0.23)      0(18)             1             0        57443         63828            1       37793       19171
2016-02-12T16:19:17Z       60332       38343        21992          0(0.23)      0(18)             1             0        57545         63828            1       37793       19171
2016-02-12T16:19:37Z       60332       38343        21992          0(0.23)      0(18)             1             0        57644         63828            1       37793       19171
2016-02-12T16:19:57Z       60332       38343        21992          0(0.23)      0(18)             1             0        57746         63828            1       37793       19171
2016-02-12T16:20:17Z       60389       38398        21994        0.1(0.23)      6(18)             1             0        44851         63828            1       37848       19199
2016-02-12T16:20:37Z       60392       38398        21997       0.15(0.23)      9(18)             1             1        50967         63828            1       37848       19199
2016-02-12T16:20:57Z       60450       38453        22000       0.15(0.23)      9(18)             1             1        57650         63828            1       37903       19226
2016-02-12T16:21:17Z       60453       38453        22003       0.15(0.23)      9(18)             1             1        46361         63828            1       37903       19226
2016-02-12T16:21:37Z       60567       38563        22007        0.2(0.23)      9(18)             1             0        53847         63828            1       38013       19281
2016-02-12T16:21:57Z       60568       38561        22010       0.15(0.23)      9(18)             1             0        56183         63828            1       38011       19280
2016-02-12T16:22:17Z       60568       38558        22013       0.15(0.23)      9(18)             1             1        56752         63828            1       38008       19279
2016-02-12T16:22:37Z       60568       38555        22016       0.15(0.23)      9(18)             1             0        57255         63828            1       38005       19277
2016-02-12T16:22:57Z       60568       38552        22019       0.15(0.23)      9(18)             1             1        57800         63828            1       38002       19276
2016-02-12T16:23:17Z       60568       38549        22022       0.15(0.23)      9(18)             1             1        58304         63828            1       37999       19274
2016-02-12T16:23:37Z       60568       38545        22026        0.2(0.23)     12(18)             1             0        58866         63828            1       37995       19272
2016-02-12T16:23:57Z       60568       38542        22029       0.15(0.23)      9(18)             1             0        59391         63828            1       37992       19271
2016-02-12T16:24:17Z       60568       38540        22031        0.1(0.23)      6(18)             1             1        59787         63828            1       37990       19270
2016-02-12T16:24:37Z       60568       38539        22032       0.05(0.23)      3(18)             1             0        59979         63828            1       37989       19269
2016-02-12T16:24:57Z       60568       38538        22033       0.05(0.23)      3(18)             1             0        60213         63828            1       37988       19269
2016-02-12T16:25:17Z       60568       38537        22034       0.05(0.23)      3(18)             1             1        60551         63828            1       37987       19268
2016-02-12T16:25:37Z       60568       38534        22037       0.15(0.23)      9(18)             1             1        61051         63828            1       37984       19267
2016-02-12T16:25:57Z       60568       38530        22041        0.2(0.23)     12(18)             1             0        61598         63828            1       37980       19265
2016-02-12T16:26:17Z       60568       38527        22044       0.15(0.23)      9(18)             1             0        62089         63828            1       37977       19263
2016-02-12T16:26:37Z       60569       38525        22047       0.15(0.23)      9(18)             1             0        46948         63828            1       37975       19262
2016-02-12T16:26:57Z       60627       38580        22050       0.15(0.23)      9(18)             1             0        53574         63828            1       38030       19290
2016-02-12T16:27:17Z       60630       38580        22053       0.15(0.23)      9(18)             1             0        59787         63828            1       38030       19290
2016-02-12T16:27:37Z       60688       38635        22056       0.15(0.23)      9(18)             1             0        49098         63828            1       38085       19317
2016-02-12T16:27:57Z       60691       38635        22059       0.15(0.23)      9(18)             1             1        55427         63828            1       38085       19317
2016-02-12T16:28:17Z       60748       38690        22061        0.1(0.23)      6(18)             1             1        60091         63828            1       38140       19345
2016-02-12T16:28:37Z       60805       38744        22064       0.15(0.23)      6(18)             1             1        45873         63828            1       38194       19372
2016-02-12T16:28:57Z       60805       38743        22065       0.05(0.23)      3(18)             1             0        46021         63828            1       38193       19371
2016-02-12T16:29:17Z       60806       38741        22068       0.15(0.23)      9(18)             1             0        48477         63828            1       38191       19370
2016-02-12T16:29:37Z       60806       38738        22071       0.15(0.23)      9(18)             1             1        49028         63828            1       38188       19369
2016-02-12T16:29:57Z       60806       38735        22074       0.15(0.23)      9(18)             1             1        49518         63828            1       38185       19367
2016-02-12T16:30:17Z       60806       38733        22076        0.1(0.23)      6(18)             1             0        49826         63828            1       38183       19366
2016-02-12T16:30:37Z       60806       38731        22078        0.1(0.23)      6(18)             1             0        50243         63828            1       38181       19365
2016-02-12T16:30:57Z       60806       38728        22081       0.15(0.23)      9(18)             1             0        50805         63828            1       38178       19364
2016-02-12T16:31:17Z       60806       38725        22084       0.15(0.23)      9(18)             1             0        51266         63828            1       38175       19362
2016-02-12T16:31:37Z       60806       38724        22085       0.05(0.23)      3(18)             1             0        51497         63828            1       38174       19362
2016-02-12T16:31:57Z       60806       38722        22087        0.1(0.23)      6(18)             1             1        51978         63828            1       38172       19361
2016-02-12T16:32:17Z       60806       38720        22089        0.1(0.23)      6(18)             1             0        52278         63828            1       38170       19360
2016-02-12T16:32:37Z       60806       38719        22090       0.05(0.23)      3(18)             1             0        52534         63828            1       38169       19359
2016-02-12T16:32:57Z       60806       38716        22093       0.15(0.23)      9(18)             1             1        53080         63828            1       38166       19358
2016-02-12T16:33:17Z       60806       38713        22096       0.15(0.23)      9(18)             1             1        53629         63828            1       38163       19356
2016-02-12T16:33:37Z       60806       38710        22099       0.15(0.23)      9(18)             1             1        54136         63828            1       38160       19355
2016-02-12T16:33:57Z       60806       38709        22100       0.05(0.23)      3(18)             1             0        54317         63828            1       38159       19354
2016-02-12T16:34:17Z       60807       38707        22103       0.15(0.23)      9(18)             1             0        56684         63828            1       38157       19353
2016-02-12T16:34:37Z       60812       38707        22108       0.25(0.23)      5(18)             1             0        61286         63828            1       38157       19353
2016-02-12T16:34:57Z       60870       38762        22111       0.15(0.23)      9(18)             1             0        50447         63828            1       38212       19381
2016-02-12T16:35:17Z       60873       38762        22114       0.15(0.23)      9(18)             1             0        56618         63828            1       38212       19381
2016-02-12T16:35:37Z       60931       38817        22117       0.15(0.23)      9(18)             1             0        45811         63828            1       38267       19408
2016-02-12T16:35:57Z       60934       38817        22120       0.15(0.23)      9(18)             1             0        51962         63828            1       38267       19408
2016-02-12T16:36:17Z       61047       38926        22124        0.2(0.23)      9(18)             1             0        57682         63828            1       38376       19463
2016-02-12T16:36:37Z       61048       38924        22127       0.15(0.23)      9(18)             1             0        60102         63828            1       38374       19462
2016-02-12T16:36:57Z       61048       38923        22128       0.05(0.23)      3(18)             1             0        60363         63828            1       38373       19461
2016-02-12T16:37:17Z       61048       38920        22131       0.15(0.23)      9(18)             1             0        60829         63828            1       38370       19460
2016-02-12T16:37:37Z       61048       38917        22134       0.15(0.23)      9(18)             1             0        61359         63828            1       38367       19458
2016-02-12T16:37:57Z       61048       38914        22137       0.15(0.23)      9(18)             1             0        61909         63828            1       38364       19457
2016-02-12T16:38:17Z       61048       38911        22140       0.15(0.23)      9(18)             1             0        62433         63828            1       38361       19455
2016-02-12T16:38:37Z       61048       38909        22142        0.1(0.23)      6(18)             1             0        38597         92356            1       38359       19454
2016-02-12T16:38:57Z       61048       38907        22144        0.1(0.23)      6(18)             1             1        38980         92356            1       38357       19453
2016-02-12T16:39:17Z       61048       38904        22147       0.15(0.23)      9(18)             1             1        39481         92356            1       38354       19452
2016-02-12T16:39:37Z       61048       38900        22151        0.2(0.23)     12(18)             1             0        40050         92356            1       38350       19450
2016-02-12T16:39:57Z       61048       38897        22154       0.15(0.23)      9(18)             1             0        40555         92356            1       38347       19448
2016-02-12T16:40:17Z       61048       38895        22156        0.1(0.23)      6(18)             1             1        40990         92356            1       38345       19447
2016-02-12T16:40:37Z       61048       38892        22159       0.15(0.23)      9(18)             1             0        41416         92356            1       38342       19446
2016-02-12T16:40:57Z       61048       38889        22162       0.15(0.23)      9(18)             1             0        41916         92356            1       38339       19444
2016-02-12T16:41:17Z       61052       38889        22166        0.2(0.23)      4(18)             1             1        45982         92356            1       38339       19444
2016-02-12T16:41:37Z       61053       38889        22167       0.05(0.23)      0(18)             1             0        46637         92356            1       38339       19444
2016-02-12T16:41:57Z       61056       38889        22170       0.15(0.23)      4(18)             1             1        50050         92356            1       38339       19444
2016-02-12T16:42:17Z       61115       38944        22174        0.2(0.23)     12(18)             1             0        58838         92356            1       38394       19472
2016-02-12T16:42:37Z       61118       38944        22177       0.15(0.23)      9(18)             1             0        40214         92356            1       38394       19472
2016-02-12T16:42:57Z       61176       38999        22180       0.15(0.23)      9(18)             1             0        47032         92356            1       38449       19499
2016-02-12T16:43:17Z       61178       38999        22182        0.1(0.23)      6(18)             1             1        51441         92356            1       38449       19499
2016-02-12T16:43:37Z       61290       39109        22184        0.1(0.23)      6(18)             1             1        56745         92356            1       38559       19554
2016-02-12T16:43:57Z       61292       39107        22188        0.2(0.23)      9(18)             1             0        59801         92356            1       38557       19553
2016-02-12T16:44:17Z       61292       39104        22191       0.15(0.23)      9(18)             1             0        60352         92356            1       38554       19552
2016-02-12T16:44:37Z       61292       39101        22194       0.15(0.23)      9(18)             1             0        60890         92356            1       38551       19550
2016-02-12T16:44:57Z       61292       39098        22197       0.15(0.23)      9(18)             1             0        61419         92356            1       38548       19549
2016-02-12T16:45:17Z       61292       39095        22200       0.15(0.23)      9(17)             1             1        62006         92356            1       38545       19547
2016-02-12T16:45:37Z       61292       39092        22203       0.15(0.23)      9(17)             1             1        62568         92356            1       38542       19546
2016-02-12T16:45:57Z       61292       39088        22207        0.2(0.23)     12(17)             1             0        63212         92356            1       38538       19544
2016-02-12T16:46:17Z       61292       39087        22208       0.05(0.23)      3(17)             1             0        63480         92356            1       38537       19543
2016-02-12T16:46:37Z       61292       39085        22210        0.1(0.23)      6(17)             1             0        63861         92356            1       38535       19542
2016-02-12T16:46:57Z       61292       39083        22212        0.1(0.23)      6(17)             1             1        39052         92356            1       38533       19541
2016-02-12T16:47:17Z       61292       39081        22214        0.1(0.23)      6(17)             1             0        39350         92356            1       38531       19540
2016-02-12T16:47:37Z       61292       39080        22215       0.05(0.23)      3(17)             1             1        39643         92356            1       38530       19540
2016-02-12T16:47:57Z       61292       39076        22219        0.2(0.23)     12(17)             1             0        40220         92356            1       38526       19538
2016-02-12T16:48:17Z       61292       39073        22222       0.15(0.23)      9(17)             1             0        40748         92356            1       38523       19536
2016-02-12T16:48:37Z       61293       39071        22225       0.15(0.23)      9(17)             1             0        43216         92356            1       38521       19535
2016-02-12T16:48:57Z       61294       39071        22226       0.05(0.23)      0(17)             1             0        43906         92356            1       38521       19535
2016-02-12T16:49:17Z       61298       39071        22230        0.2(0.23)      4(17)             1             0        47890         92356            1       38521       19535
2016-02-12T16:49:37Z       61354       39126        22231       0.05(0.23)      3(17)             1             1        50521         92356            1       38576       19563
2016-02-12T16:49:57Z       61357       39126        22234       0.15(0.23)      9(17)             1             0        56696         92356            1       38576       19563
2016-02-12T16:50:17Z       61360       39126        22237       0.15(0.23)      9(17)             1             1        63039         92356            1       38576       19563
2016-02-12T16:50:37Z       61418       39181        22240       0.15(0.23)      9(17)             1             1        44677         92356            1       38631       19590
2016-02-12T16:50:57Z       61532       39291        22244        0.2(0.23)     12(17)             1             0        53650         92356            1       38741       19645
2016-02-12T16:51:17Z       61533       39290        22246        0.1(0.23)      3(17)             1             0        54468         92356            1       38740       19645
2016-02-12T16:51:37Z       61534       39289        22248        0.1(0.23)      6(17)             1             0        56756         92356            1       38739       19644
2016-02-12T16:51:57Z       61534       39287        22250        0.1(0.23)      6(17)             1             1        57160         92356            1       38737       19643
2016-02-12T16:52:17Z       61534       39285        22252        0.1(0.23)      6(17)             1             0        57453         92356            1       38735       19642
2016-02-12T16:52:37Z       61534       39282        22255       0.15(0.23)      9(17)             1             0        57997         92356            1       38732       19641
2016-02-12T16:52:57Z       61534       39279        22258       0.15(0.23)      9(17)             1             0        58524         92356            1       38729       19639
2016-02-12T16:53:17Z       61534       39276        22261       0.15(0.23)      9(17)             1             0        59007         92356            1       38726       19638
2016-02-12T16:53:37Z       61534       39273        22264       0.15(0.23)      9(17)             1             0        59517         92356            1       38723       19636
2016-02-12T16:53:57Z       61534       39270        22267       0.15(0.23)      9(17)             1             0        60076         92356            1       38720       19635
2016-02-12T16:54:17Z       61534       39267        22270       0.15(0.23)      9(17)             1             0        60600         92356            1       38717       19633
2016-02-12T16:54:37Z       61534       39264        22273       0.15(0.23)      9(17)             1             0        61090         92356            1       38714       19632
2016-02-12T16:54:57Z       61534       39261        22276       0.15(0.23)      9(17)             1             0        61645         92356            1       38711       19630
2016-02-12T16:55:17Z       61534       39258        22279       0.15(0.23)      9(17)             1             1        62198         92356            1       38708       19629
2016-02-12T16:55:37Z       61534       39255        22282       0.15(0.23)      9(17)             1             1        62726         92356            1       38705       19627
2016-02-12T16:55:57Z       61536       39253        22286        0.2(0.23)     12(17)             1             0        42061         92356            1       38703       19626
2016-02-12T16:56:17Z       61594       39308        22289       0.15(0.23)      9(17)             1             0        48728         92356            1       38758       19654
2016-02-12T16:56:37Z       61597       39308        22292       0.15(0.23)      9(17)             1             0        54973         92356            1       38758       19654
2016-02-12T16:56:57Z       61655       39363        22295       0.15(0.23)      9(17)             1             0        61798         92356            1       38813       19681
2016-02-12T16:57:17Z       61658       39363        22298       0.15(0.23)      9(17)             1             0        42855         92356            1       38813       19681
2016-02-12T16:57:37Z       61771       39473        22301       0.15(0.23)      6(17)             1             1        48537         92356            1       38923       19736
2016-02-12T16:57:57Z       61772       39470        22305        0.2(0.23)     12(17)             1             0        51018         92356            1       38920       19735
2016-02-12T16:58:17Z       61772       39467        22308       0.15(0.23)      9(17)             1             0        51519         92356            1       38917       19733
2016-02-12T16:58:37Z       61772       39464        22311       0.15(0.23)      9(17)             1             1        52206         92356            1       38914       19732
2016-02-12T16:58:57Z       61772       39463        22312       0.05(0.23)      3(17)             1             0        52532         92356            1       38913       19731
2016-02-12T16:59:17Z       61772       39460        22315       0.15(0.23)      9(17)             1             0        53021         92356            1       38910       19730
2016-02-12T16:59:37Z       61772       39460        22315          0(0.23)      0(17)             1             1        53172         92356            1       38910       19730
2016-02-12T16:59:57Z       61772       39457        22318       0.15(0.23)      9(17)             1             1        53711         92356            1       38907       19728
2016-02-12T17:00:17Z       61772       39453        22322        0.2(0.23)     12(17)             1             0        54299         92356            1       38903       19726
2016-02-12T17:00:37Z       61772       39450        22325       0.15(0.23)      9(17)             1             0        54892         92356            1       38900       19725
2016-02-12T17:00:57Z       61772       39447        22328       0.15(0.23)      9(17)             1             0        55375         92356            1       38897       19723
2016-02-12T17:01:17Z       61772       39444        22331       0.15(0.23)      9(17)             1             0        55889         92356            1       38894       19722
2016-02-12T17:01:37Z       61772       39443        22332       0.05(0.23)      3(17)             1             0        56109         92356            1       38893       19721
2016-02-12T17:01:57Z       61772       39440        22335       0.15(0.23)      9(17)             1             1        56673         92356            1       38890       19720
2016-02-12T17:02:17Z       61772       39439        22336       0.05(0.23)      3(17)             1             0        56861         92356            1       38889       19719
2016-02-12T17:02:37Z       61772       39436        22339       0.15(0.23)      9(17)             1             0        57476         92356            1       38886       19718
2016-02-12T17:02:57Z       61775       39435        22343        0.2(0.23)      7(17)             1             0        60999         92356            1       38885       19717
2016-02-12T17:03:17Z       61780       39435        22348       0.25(0.23)      2(17)             1             1        64326         92356            1       38885       19717
2016-02-12T17:03:37Z       61785       39435        22353       0.25(0.23)      2(17)             1             0        42320         92356            1       38885       19717
2016-02-12T17:03:57Z       61787       39435        22355        0.1(0.23)      1(17)             1             0        43675         92356            1       38885       19717
2016-02-12T17:04:17Z       61790       39435        22358       0.15(0.23)      4(17)             1             0        46882         92356            1       38885       19717
2016-02-12T17:04:37Z       61846       39490        22359       0.05(0.23)      3(17)             1             0        49261         92356            1       38940       19745
2016-02-12T17:04:57Z       61849       39490        22362       0.15(0.23)      9(17)             1             0        55153         92356            1       38940       19745
2016-02-12T17:05:17Z       61852       39490        22365       0.15(0.23)      9(17)             1             0        61085         92356            1       38940       19745
2016-02-12T17:05:37Z       61910       39545        22368       0.15(0.23)      9(17)             1             0        42454         92356            1       38995       19772
2016-02-12T17:05:57Z       61968       39600        22371       0.15(0.23)      9(17)             1             0        48649         92356            1       39050       19800
2016-02-12T17:06:17Z       62025       39654        22374       0.15(0.23)      6(17)             1             1        51848         92356            1       39104       19827
2016-02-12T17:06:37Z       62026       39651        22378        0.2(0.23)     12(17)             1             0        54157         92356            1       39101       19825
2016-02-12T17:06:57Z       62026       39648        22381       0.15(0.23)      9(17)             1             0        54634         92356            1       39098       19824
2016-02-12T17:07:17Z       62026       39647        22382       0.05(0.23)      3(17)             1             0        54873         92356            1       39097       19823
2016-02-12T17:07:37Z       62026       39644        22385       0.15(0.23)      9(17)             1             0        55297         92356            1       39094       19822
2016-02-12T17:07:57Z       62026       39641        22388       0.15(0.23)      9(17)             1             1        55841         92356            1       39091       19820
2016-02-12T17:08:17Z       62026       39637        22392        0.2(0.23)     12(17)             1             0        56337         92356            1       39087       19818
2016-02-12T17:08:37Z       62026       39634        22395       0.15(0.23)      9(17)             1             0        56837         92356            1       39084       19817
2016-02-12T17:08:57Z       62026       39631        22398       0.15(0.23)      9(17)             1             0        57332         92356            1       39081       19815
2016-02-12T17:09:17Z       62026       39628        22401       0.15(0.23)      9(17)             1             0        57775         92356            1       39078       19814
2016-02-12T17:09:37Z       62026       39625        22404       0.15(0.23)      9(17)             1             0        58229         92356            1       39075       19812
2016-02-12T17:09:57Z       62026       39622        22407       0.15(0.23)      9(17)             1             0        58743         92356            1       39072       19811
2016-02-12T17:10:17Z       62026       39619        22410       0.15(0.23)      9(17)             1             0        59230         92356            1       39069       19809
2016-02-12T17:10:37Z       62027       39617        22413       0.15(0.23)      9(17)             1             0        61510         92356            1       39067       19808
2016-02-12T17:10:57Z       62030       39617        22416       0.15(0.23)      1(17)             1             0        63401         92356            1       39067       19808
2016-02-12T17:11:17Z       62033       39617        22419       0.15(0.23)      1(17)             1             1        40127         92356            1       39067       19808
2016-02-12T17:11:37Z       62091       39672        22422       0.15(0.23)      9(17)             1             0        46421         92356            1       39122       19836
2016-02-12T17:11:57Z       62092       39672        22423       0.05(0.23)      3(17)             1             1        48528         92356            1       39122       19836
2016-02-12T17:12:17Z       62094       39672        22425        0.1(0.23)      6(17)             1             0        52559         92356            1       39122       19836
2016-02-12T17:12:37Z       62096       39672        22427        0.1(0.23)      6(17)             1             0        56608         92356            1       39122       19836
2016-02-12T17:12:57Z       62153       39727        22429        0.1(0.23)      6(17)             1             1        61210         92356            1       39177       19863
2016-02-12T17:13:17Z       62156       39727        22432       0.15(0.23)      9(17)             1             1        42534         92356            1       39177       19863
2016-02-12T17:13:37Z       62269       39836        22436        0.2(0.23)      9(17)             1             0        47706         92356            1       39286       19918
2016-02-12T17:13:57Z       62270       39834        22439       0.15(0.23)      9(17)             1             1        50204         92356            1       39284       19917
2016-02-12T17:14:17Z       62270       39832        22441        0.1(0.23)      6(17)             1             1        50663         92356            1       39282       19916
2016-02-12T17:14:37Z       62270       39829        22444       0.15(0.23)      9(17)             1             0        51085         92356            1       39279       19914
2016-02-12T17:14:57Z       62270       39826        22447       0.15(0.23)      9(17)             1             0        51631         92356            1       39276       19913
2016-02-12T17:15:17Z       62270       39823        22450       0.15(0.23)      9(17)             1             1        52139         92356            1       39273       19911
2016-02-12T17:15:37Z       62270       39820        22453       0.15(0.23)      9(17)             1             1        52697         92356            1       39270       19910
2016-02-12T17:15:57Z       62270       39817        22456       0.15(0.23)      9(17)             1             1        53139         92356            1       39267       19908
2016-02-12T17:16:17Z       62270       39814        22459       0.15(0.23)      9(17)             1             1        53597         92356            1       39264       19907
2016-02-12T17:16:37Z       62270       39812        22461        0.1(0.23)      6(17)             1             0        54010         92356            1       39262       19906
2016-02-12T17:16:57Z       62270       39809        22464       0.15(0.23)      9(17)             1             0        54433         92356            1       39259       19904
2016-02-12T17:17:17Z       62270       39806        22467       0.15(0.23)      9(17)             1             0        54943         92356            1       39256       19903
2016-02-12T17:17:37Z       62270       39805        22468       0.05(0.23)      3(17)             1             0        55175         92356            1       39255       19902
2016-02-12T17:17:57Z       62270       39802        22471       0.15(0.23)      9(17)             1             0        55654         92356            1       39252       19901
2016-02-12T17:18:17Z       62270       39799        22474       0.15(0.23)      9(17)             1             1        56262         92356            1       39249       19899
2016-02-12T17:18:37Z       62273       39799        22477       0.15(0.23)      4(17)             1             1        59497         92356            1       39249       19899
2016-02-12T17:18:57Z       62332       39854        22481        0.2(0.23)      7(17)             1             1        39864         92356            1       39304       19927
2016-02-12T17:19:17Z       62335       39854        22484       0.15(0.23)      9(17)             1             1        45752         92356            1       39304       19927
2016-02-12T17:19:37Z       62394       39909        22488        0.2(0.23)     12(17)             1             0        54003         92356            1       39359       19954
2016-02-12T17:19:57Z       62397       39909        22491       0.15(0.23)      9(17)             1             0        60011         92356            1       39359       19954
2016-02-12T17:20:17Z       62510       40019        22494       0.15(0.23)      9(17)             1             0        41584         92356            1       39469       20009
2016-02-12T17:20:37Z       62511       40017        22497       0.15(0.23)      6(17)             1             0        42447         92356            1       39467       20008
2016-02-12T17:20:57Z       62512       40015        22500       0.15(0.23)      9(17)             1             0        44697         92356            1       39465       20007
2016-02-12T17:21:17Z       62512       40012        22503       0.15(0.23)      9(17)             1             1        45241         92356            1       39462       20006
2016-02-12T17:21:37Z       62512       40008        22507        0.2(0.23)     12(17)             1             0        45750         92356            1       39458       20004
2016-02-12T17:21:57Z       62512       40005        22510       0.15(0.23)      9(17)             1             0        46172         92356            1       39455       20002
2016-02-12T17:22:17Z       62512       40002        22513       0.15(0.23)      9(17)             1             0        46617         92356            1       39452       20001
2016-02-12T17:22:37Z       62512       39999        22516       0.15(0.23)      9(17)             1             0        47092         92356            1       39449       19999
2016-02-12T17:22:57Z       62512       39996        22519       0.15(0.23)      9(17)             1             0        47569         92356            1       39446       19998
2016-02-12T17:23:17Z       62512       39993        22522       0.15(0.23)      9(17)             1             0        48060         92356            1       39443       19996
2016-02-12T17:23:37Z       62512       39990        22525       0.15(0.23)      9(17)             1             0        48489         92356            1       39440       19995
2016-02-12T17:23:57Z       62512       39987        22528       0.15(0.23)      9(17)             1             0        49004         92356            1       39437       19993
2016-02-12T17:24:17Z       62512       39984        22531       0.15(0.23)      9(17)             1             1        49546         92356            1       39434       19992
2016-02-12T17:24:37Z       62512       39981        22534       0.15(0.23)      9(17)             1             1        50024         92356            1       39431       19990
2016-02-12T17:24:57Z       62571       40036        22538        0.2(0.23)     12(17)             1             0        58238         92356            1       39486       20018
2016-02-12T17:25:17Z       62573       40036        22540        0.1(0.23)      6(17)             1             0        62309         92356            1       39486       20018
2016-02-12T17:25:37Z       62574       40036        22541       0.05(0.23)      3(17)             1             0        64406         92356            1       39486       20018
2016-02-12T17:25:57Z       62632       40091        22544       0.15(0.23)      9(17)             1             0        45657         92356            1       39541       20045
2016-02-12T17:26:17Z       62635       40091        22547       0.15(0.23)      9(17)             1             1        51726         92356            1       39541       20045
2016-02-12T17:26:37Z       62749       40201        22551        0.2(0.23)      9(17)             1             0        59066         92356            1       39651       20100
2016-02-12T17:26:57Z       62750       40199        22554       0.15(0.23)      9(17)             1             0        61328         92356            1       39649       20099
2016-02-12T17:27:17Z       62750       40197        22556        0.1(0.23)      6(17)             1             0        61625         92356            1       39647       20098
2016-02-12T17:27:37Z       62750       40196        22557       0.05(0.23)      3(17)             1             0        61902         92356            1       39646       20098
2016-02-12T17:27:57Z       62750       40193        22560       0.15(0.23)      9(17)             1             0        62398         92356            1       39643       20096
2016-02-12T17:28:17Z       62750       40190        22563       0.15(0.23)      9(17)             1             0        62854         92356            1       39640       20095
2016-02-12T17:28:37Z       62750       40187        22566       0.15(0.23)      9(17)             1             0        63358         92356            1       39637       20093
2016-02-12T17:28:57Z       62750       40184        22569       0.15(0.23)      9(17)             1             0        63842         92356            1       39634       20092
2016-02-12T17:29:17Z       62750       40181        22572       0.15(0.23)      9(17)             1             1        64503         92356            1       39631       20090
2016-02-12T17:29:37Z       62750       40179        22574        0.1(0.23)      6(17)             1             1        64937         92356            1       39629       20089
2016-02-12T17:29:57Z       62750       40176        22577       0.15(0.23)      9(17)             1             0        40016         92356            1       39626       20088
2016-02-12T17:30:17Z       62750       40175        22578       0.05(0.23)      3(17)             1             0        40221         92356            1       39625       20087
2016-02-12T17:30:37Z       62750       40172        22581       0.15(0.23)      9(17)             1             1        40732         92356            1       39622       20086
2016-02-12T17:30:57Z       62750       40169        22584       0.15(0.23)      9(17)             1             0        41131         92356            1       39619       20084
2016-02-12T17:31:17Z       62750       40167        22586        0.1(0.23)      6(17)             1             0        41433         92356            1       39617       20083
2016-02-12T17:31:37Z       62750       40164        22589       0.15(0.23)      9(17)             1             0        41924         92356            1       39614       20082
2016-02-12T17:31:57Z       62752       40163        22592       0.15(0.23)      6(17)             1             1        44811         92356            1       39613       20081
2016-02-12T17:32:17Z       62755       40163        22595       0.15(0.23)      1(17)             1             0        46675         92356            1       39613       20081
2016-02-12T17:32:37Z       62758       40163        22598       0.15(0.23)      1(17)             1             0        48573         92356            1       39613       20081
2016-02-12T17:32:57Z       62762       40163        22602        0.2(0.23)      4(17)             1             1        52582         92356            1       39613       20081
2016-02-12T17:33:17Z       62818       40218        22603       0.05(0.23)      3(17)             1             0        54998         92356            1       39668       20109
